463, -13.159734, -378.173522, 4.969797, 181.924987, -1, -1;
404, 92.907409, -153.549880, 2.304763, 268.930297, -1, -1;
477, 752.565246, -497.216613, 17.082849, 180.541961, -1, -1;
463, 763.255432, -510.963073, 16.596717, 178.409194, -1, -1;
403, 654.729675, -581.863403, 16.938104, 177.557846, -1, -1;
509, 668.767517, -546.422790, 15.847703, 92.428497, -1, -1;
400, 708.170715, -458.336486, 16.428236, 270.448425, -1, -1;
596, 614.293029, -597.008972, 16.953319, 270.690643, -1, -1;
496, 695.270690, -470.103607, 16.051948, 89.780700, -1, -1;
523, 613.086364, -601.207336, 16.801979, 268.153198, -1, -1;
482, 708.286315, -464.582580, 16.444482, 269.546966, -1, -1;
463, 668.084472, -461.430145, 15.875892, 271.467498, -1, -1;
468, 668.161926, -470.812652, 16.004730, 268.505920, -1, -1;
400, 667.433715, -464.608093, 16.427606, 89.780082, -1, -1;
466, 771.933105, -548.333984, 16.722171, 359.026428, -1, -1;
400, 786.063903, -501.342468, 17.376964, 178.931427, -1, -1;
403, 830.017639, -608.956481, 16.945840, 359.346282, -1, -1;
578, 797.494995, -609.803100, 16.963354, 359.194244, -1, -1;
422, 827.566345, -496.713043, 17.317296, 180.715133, -1, -1;
410, 749.857971, -581.977966, 16.921165, 90.703384, -1, -1;
405, 1392.211547, 264.906311, 19.441810, 156.557296, -1, -1;
468, 1355.454833, 244.730529, 19.235958, 243.635681, -1, -1;
439, 1332.470092, 287.986053, 19.453619, 247.490692, -1, -1;
586, 1361.930297, 258.019592, 19.016277, 245.697509, -1, -1;
468, 1289.789306, 339.841705, 19.222463, 244.831054, -1, -1;
463, 1291.809204, 343.898681, 19.094627, 66.661514, -1, -1;
442, 1230.603515, 299.071807, 19.406747, 156.080413, -1, -1;
463, 1347.590942, 204.728225, 19.094898, 334.906860, -1, -1;
491, 1294.525878, 220.833633, 19.311458, 68.053642, -1, -1;
468, 1294.651123, 179.754257, 20.128770, 154.654724, -1, -1;
531, 1283.386230, 193.591842, 19.885690, 157.127227, -1, -1;
413, 1239.374023, 211.981491, 19.643434, 155.319000, -1, -1;
463, 1254.673339, 249.237854, 19.022674, 18.919681, -1, -1;
586, 1249.775512, 245.975296, 19.074474, 22.219085, -1, -1;
400, 1406.097656, 460.323974, 20.309953, 156.977935, -1, -1;
442, 2248.524414, -54.420513, 26.340820, 359.018188, -1, -1;
405, 2380.144042, 79.642662, 26.971590, 269.835388, -1, -1;
451, 2503.581298, 94.823135, 26.187602, 180.516769, -1, -1;
443, 2275.700927, 22.451349, 27.105861, 269.048675, -1, -1;
463, 2492.606933, 6.631298, 26.819461, 0.639941, -1, -1;
405, 2445.659912, 12.093312, 26.413042, 270.747772, -1, -1;
468, 2379.318115, 26.262842, 26.896945, 88.001533, -1, -1;
587, 2433.792480, -5.802540, 26.212121, 179.855300, -1, -1;
531, 2253.879394, -82.669059, 26.494588, 180.333374, -1, -1;
542, 2318.430908, -64.844924, 26.227722, 180.256805, -1, -1;
522, 2408.174072, 11.455207, 26.046878, 89.010742, -1, -1;
477, 2397.545166, -48.776889, 27.112085, 0.653171, -1, -1;
468, 2323.616943, 70.821006, 26.152116, 355.555297, -1, -1;
413, 2263.972900, 63.000484, 26.571699, 269.796997, -1, -1;
429, 2357.820312, 170.506195, 26.795810, 268.639709, -1, -1;
402, 2330.301025, 124.247970, 26.901718, 269.024444, -1, -1;
463, 2358.332275, 120.377670, 26.734727, 269.590179, -1, -1;
401, 2330.519042, 199.411926, 26.817016, 269.485412, -1, -1;
405, 2253.412597, 105.554542, 26.987306, 357.964782, -1, -1;
475, 2358.430419, -53.829208, 27.127113, 0.401789, -1, -1;
439, 2327.751708, -118.472816, 27.170480, 181.193618, -1, -1;
489, 2293.935791, 155.887359, 27.312751, 0.000000, -1, -1;
434, 2299.009033, -121.364654, 27.387382, 180.132965, -1, -1;
402, 2263.363769, -128.744888, 27.300945, 359.765106, -1, -1;
519, 1889.941040, -2624.590820, 14.468383, 359.124145, -1, -1;
412, 2483.606933, -1655.894653, 13.162011, 90.518936, -1, -1;
490, 1595.528808, -1709.573974, 6.019586, 359.722351, -1, -1;
593, 1822.176513, -2624.553222, 14.024420, 359.080780, -1, -1;
596, 1587.685302, -1710.722900, 5.612419, 358.663818, -1, -1;
519, 1753.972167, -2624.416992, 14.451003, 358.653961, -1, -1;
596, 1534.687377, -1645.483276, 5.612185, 0.414491, -1, -1;
476, 1682.415649, -2627.942626, 14.254081, 359.942840, -1, -1;
490, 1544.408813, -1651.068603, 6.018870, 269.377441, -1, -1;
476, 1617.713745, -2629.208007, 14.210683, 359.764465, -1, -1;
596, 1544.830932, -1663.129516, 5.612981, 270.946533, -1, -1;
592, 1727.063598, -2441.779296, 14.818604, 178.650726, -1, -1;
475, 2473.250976, -1701.073974, 13.326033, 359.534210, -1, -1;
427, 1564.478271, -1709.771728, 6.022296, 0.756405, -1, -1;
490, 1600.590820, -1700.051025, 6.018587, 89.825813, -1, -1;
466, 2425.057617, -1643.590332, 13.239023, 180.256881, -1, -1;
523, 1583.572143, -1711.615600, 5.459059, 0.000000, -1, -1;
592, 1643.698364, -2440.519775, 14.738221, 179.799713, -1, -1;
523, 1574.387939, -1711.133911, 5.456938, 358.523590, -1, -1;
490, 1544.154907, -1672.142333, 6.018477, 270.745086, -1, -1;
463, 2393.229248, -1672.942260, 13.443512, 1.111629, -1, -1;
511, 1561.888183, -2433.221435, 14.793487, 178.950912, -1, -1;
523, 1544.224731, -1676.214843, 5.460846, 271.672546, -1, -1;
553, 2113.452636, -2433.913574, 14.884115, 180.220001, -1, -1;
523, 1530.682617, -1645.039306, 5.454162, 0.739458, -1, -1;
487, 1878.442504, -2291.966552, 13.741863, 217.845825, -1, -1;
487, 1873.612670, -2272.690917, 13.796875, 218.001693, -1, -1;
476, 1994.173339, -2314.371337, 14.255472, 87.359558, -1, -1;
489, 2327.266601, -1695.732055, 13.560116, 270.449462, -1, -1;
522, 2319.294189, -1716.158813, 13.114595, 178.366027, -1, -1;
511, 1988.648437, -2382.414794, 14.919784, 90.287071, -1, -1;
416, 1181.588623, -1338.645141, 13.850830, 270.317108, -1, -1;
593, 1994.743774, -2249.075195, 14.024641, 90.583992, -1, -1;
416, 1180.428344, -1308.683837, 13.854464, 270.323547, -1, -1;
477, 2370.705810, -1769.415161, 13.300166, 359.807189, -1, -1;
485, 1952.454467, -2194.001953, 13.208797, 272.028930, -1, -1;
485, 2007.971923, -2290.384277, 13.214349, 271.826904, -1, -1;
463, 2390.399902, -1714.173706, 13.159716, 178.976028, -1, -1;
485, 2087.122314, -2406.556152, 13.202581, 1.517660, -1, -1;
519, 1856.659790, -2384.894531, 14.489011, 175.584167, -1, -1;
400, 2262.723388, -1767.245849, 13.639256, 1.704159, -1, -1;
420, 1802.597290, -1924.834228, 13.168541, 90.810394, -1, -1;
420, 1560.440429, -2325.433349, 13.326786, 90.421997, -1, -1;
463, 2296.937255, -1645.154541, 14.323433, 269.830657, -1, -1;
438, 1631.971191, -2324.277099, 13.459836, 270.157470, -1, -1;
411, 1560.447998, -2318.730468, 13.275741, 90.618812, -1, -1;
463, 2295.763183, -1638.419433, 14.298297, 284.242980, -1, -1;
401, 1560.078857, -2247.684570, 13.326823, 270.335632, -1, -1;
420, 1802.577880, -1919.975463, 13.171360, 89.673576, -1, -1;
522, 1536.365722, -2361.407470, 13.123092, 176.805435, -1, -1;
416, 2000.616699, -1413.943725, 17.141201, 181.085311, -1, -1;
420, 1560.197021, -2260.885253, 13.326300, 89.747123, -1, -1;
462, 1539.459838, -2360.896240, 13.153014, 179.940643, -1, -1;
481, 1969.338745, -1445.854858, 13.038166, 358.897064, -1, -1;
438, 1652.158081, -2323.915771, 13.464228, 271.086578, -1, -1;
438, 1663.110595, -2249.024658, 13.449704, 89.274360, -1, -1;
549, 1977.699707, -1995.669555, 13.251157, 359.826965, -1, -1;
475, 1984.205932, -1995.592407, 13.354595, 179.333389, -1, -1;
463, 2271.170898, -1635.195678, 14.865265, 181.999954, -1, -1;
416, 2037.245483, -1423.851928, 17.141618, 180.235870, -1, -1;
481, 1886.441650, -1396.874389, 13.077710, 276.836578, -1, -1;
481, 1885.028686, -1399.674072, 13.003782, 246.756225, -1, -1;
407, 1750.186767, -1456.032836, 13.782455, 269.653381, -1, -1;
437, 1172.751464, -1796.699829, 13.531793, 179.339721, -1, -1;
437, 1182.211669, -1796.061645, 13.555741, 0.158258, -1, -1;
596, 1535.697387, -1667.963500, 13.103236, 179.848037, -1, -1;
429, 2159.267089, -1807.343994, 13.058359, 269.698547, -1, -1;
596, 1535.818603, -1676.984619, 13.102371, 179.813369, -1, -1;
522, 2158.251464, -1792.255859, 12.930407, 89.737571, -1, -1;
400, 2228.026855, -1631.159667, 15.569682, 157.258956, -1, -1;
463, 2370.743896, -1927.998535, 12.924469, 177.185913, -1, -1;
428, 612.492187, -1272.822143, 16.963434, 188.848342, -1, -1;
400, 2383.466308, -1928.206298, 13.475677, 0.707620, -1, -1;
408, 2473.485839, -1897.200683, 14.096373, 269.538330, -1, -1;
445, 2095.619140, -1799.667114, 13.260194, 268.940734, -1, -1;
547, 2095.386718, -1793.277709, 13.123053, 270.880950, -1, -1;
463, 2122.582275, -1782.666381, 12.928020, 179.080474, -1, -1;
438, 1765.348266, -1859.745239, 13.550694, 269.754882, -1, -1;
438, 1775.703735, -1859.749877, 13.496399, 270.339324, -1, -1;
451, 1837.965820, -1871.235107, 13.096990, 359.433837, -1, -1;
541, 1917.460327, -1789.779907, 13.014122, 270.118286, -1, -1;
549, 2092.375000, -1561.252807, 12.833296, 181.742004, -1, -1;
400, 2329.930419, -1913.470703, 13.699168, 269.863433, -1, -1;
463, 2332.181396, -1947.937377, 13.111927, 272.333007, -1, -1;
474, 2003.927490, -1120.976928, 26.463920, 179.896041, -1, -1;
461, 2790.936767, -1451.751464, 39.641075, 275.932891, -1, -1;
567, 1910.668579, -1117.410644, 25.565111, 359.437377, -1, -1;
434, 2296.546875, -1917.353759, 13.543481, 178.627120, -1, -1;
417, 268.030792, -1871.030639, 2.556643, 182.823654, -1, -1;
578, 2292.309326, -2015.928710, 14.168051, 89.393096, -1, -1;
424, 331.192504, -1788.631713, 4.662824, 358.178192, -1, -1;
495, 340.576171, -1809.271362, 4.869938, 181.030395, -1, -1;
506, 334.181060, -1809.510620, 4.190496, 179.375823, -1, -1;
408, 2133.609130, -1990.663818, 14.095921, 45.404155, -1, -1;
493, 730.171630, -1495.120483, -0.132538, 178.923721, -1, -1;
492, 2502.040283, -1953.005126, 13.210242, 180.907211, -1, -1;
429, 2479.570312, -1952.807250, 13.110581, 181.205154, -1, -1;
463, 2489.302001, -1953.163818, 12.968048, 178.698410, -1, -1;
421, 2474.432617, -1991.403442, 13.429327, 179.137695, -1, -1;
488, 740.637695, -1370.796630, 25.880865, 176.621398, -1, -1;
582, 746.214233, -1349.561035, 13.566077, 2.283464, -1, -1;
582, 752.882080, -1349.895385, 13.563009, 359.920867, -1, -1;
463, 2451.930419, -2024.771728, 13.086717, 0.759761, -1, -1;
453, 2936.062011, -2043.985717, -0.561831, 272.925994, -1, -1;
454, 2932.741210, -2061.868164, 0.394399, 273.900421, -1, -1;
578, 2484.231201, -2111.115478, 14.172451, 0.740457, -1, -1;
515, 2460.605712, -2112.160156, 14.565936, 0.404213, -1, -1;
578, 2508.514160, -2113.840820, 14.171128, 359.841735, -1, -1;
454, 2505.252197, -2269.462158, 0.022779, 91.085762, -1, -1;
430, 2678.842285, -2310.215332, -0.178226, 272.057769, -1, -1;
405, 1970.860839, -1577.891357, 13.471505, 43.820655, -1, -1;
430, 2697.971679, -2308.527343, -0.273093, 271.443298, -1, -1;
408, 1788.908935, -1689.677246, 13.999857, 89.403335, -1, -1;
408, 1775.356323, -1689.615478, 13.976336, 89.974060, -1, -1;
560, 1801.241088, -1711.023071, 13.234302, 179.685302, -1, -1;
481, 1705.147216, -1718.041259, 12.957991, 201.474365, -1, -1;
481, 1702.620605, -1719.200195, 12.966088, 189.902236, -1, -1;
515, 1603.199096, -1814.715942, 14.458992, 268.236938, -1, -1;
482, 1631.867309, -1845.358154, 13.655076, 91.238014, -1, -1;
402, 1533.558715, -1846.429809, 13.378469, 90.995399, -1, -1;
413, 1428.499023, -1845.297485, 13.634644, 268.810943, -1, -1;
426, 1373.178833, -1822.399169, 13.307847, 268.619506, -1, -1;
402, 1248.238159, -924.153259, 42.392414, 279.959716, -1, -1;
534, 1363.199829, -1635.502685, 13.107192, 268.889038, -1, -1;
517, 1362.684204, -1651.178222, 13.237703, 269.731994, -1, -1;
535, 1362.074951, -1487.014770, 13.310932, 71.183296, -1, -1;
560, 317.981842, -1809.325805, 4.183337, 180.145080, -1, -1;
436, 1184.114746, -1260.835937, 14.949953, 180.244705, -1, -1;
467, 1167.901245, -1095.430541, 25.098268, 180.237335, -1, -1;
461, 1993.607788, -1274.033203, 23.398454, 358.695983, -1, -1;
468, 1999.357788, -1274.021240, 23.489339, 354.936431, -1, -1;
522, 2005.688110, -1274.333984, 23.389770, 0.288075, -1, -1;
463, 1310.418945, -874.653503, 39.118354, 266.418304, -1, -1;
415, 1309.517578, -854.098022, 39.347938, 268.452819, -1, -1;
400, 1655.958007, -1016.895996, 23.990732, 8.965519, -1, -1;
522, 1644.946533, -1017.299804, 23.391181, 340.500488, -1, -1;
522, 1573.757324, -1037.269897, 23.482610, 137.231826, -1, -1;
401, 1310.260009, -865.555786, 39.357826, 87.572944, -1, -1;
477, 1577.374755, -1040.159545, 23.661825, 140.901931, -1, -1;
506, 1691.337524, -1060.484985, 23.618389, 179.680099, -1, -1;
421, 1117.789550, -1066.762451, 29.358388, 0.143417, -1, -1;
475, 1713.870117, -1060.470458, 23.708621, 359.503448, -1, -1;
401, 1173.069824, -883.483154, 43.083106, 2.297577, -1, -1;
517, 1748.654174, -1037.036743, 23.815826, 0.212142, -1, -1;
400, 1217.213256, -874.806640, 42.994598, 7.388209, -1, -1;
517, 1107.979614, -1078.710937, 29.271631, 89.677444, -1, -1;
401, 1757.924316, -1085.257202, 23.740289, 179.490997, -1, -1;
426, 1770.901123, -1070.404296, 23.704267, 179.467712, -1, -1;
552, 1794.165039, -1085.448974, 23.661434, 178.727462, -1, -1;
400, 1180.239013, -914.557983, 43.341934, 188.243667, -1, -1;
429, 1097.724487, -1061.102416, 29.292423, 90.704910, -1, -1;
480, 1077.343627, -1073.971069, 27.443466, 0.545315, -1, -1;
480, 1620.597900, -1107.479492, 23.680599, 269.553039, -1, -1;
405, 1558.587280, -1011.565185, 23.781248, 0.482747, -1, -1;
549, 1551.029541, -1026.557128, 23.603563, 162.572036, -1, -1;
463, 1091.231933, -935.624023, 42.519790, 180.642440, -1, -1;
562, 1117.376708, -932.413940, 42.777908, 185.761291, -1, -1;
509, 1430.215576, -1087.208129, 17.074216, 181.413650, -1, -1;
429, 996.989135, -911.183166, 41.859344, 187.299850, -1, -1;
413, 780.672607, -1016.529846, 26.439962, 89.755393, -1, -1;
424, 674.310607, -1891.823730, 3.453972, 168.445404, -1, -1;
458, 1017.789855, -917.188049, 42.222114, 6.990049, -1, -1;
536, 1247.678344, -1067.934570, 28.845300, 269.584686, -1, -1;
484, 720.188476, -1700.641967, 0.066133, 3.117175, -1, -1;
467, 874.479858, -985.289306, 35.290122, 122.042022, -1, -1;
507, 1257.361816, -1117.500366, 24.253408, 358.341430, -1, -1;
466, 698.916992, -1117.330810, 17.356407, 156.437606, -1, -1;
522, 442.080749, -1298.082763, 14.747985, 215.022994, -1, -1;
560, 1192.058105, -1044.366699, 31.527725, 91.615966, -1, -1;
400, 409.675872, -1314.224731, 15.009223, 211.317306, -1, -1;
466, 360.390197, -1365.109619, 14.094584, 120.204826, -1, -1;
560, 1002.742797, -1300.832763, 13.087938, 359.549316, -1, -1;
486, 1249.683349, -1264.050170, 13.546298, 268.475036, -1, -1;
524, 1273.700683, -1250.562866, 14.995855, 151.616928, -1, -1;
540, 1010.713500, -1300.866088, 13.243159, 0.312789, -1, -1;
547, 1299.118652, -1410.110839, 13.048836, 269.583129, -1, -1;
468, 341.692291, -1338.378784, 14.178421, 297.402130, -1, -1;
468, 984.098632, -1301.429321, 13.050803, 356.509185, -1, -1;
456, 1013.511596, -1367.699096, 13.536355, 89.060531, -1, -1;
413, 195.329803, -1436.640502, 13.158339, 318.909515, -1, -1;
412, 2433.931152, -1241.835083, 24.193777, 181.120361, -1, -1;
415, 814.765319, -1551.133911, 13.323614, 359.259552, -1, -1;
536, 2428.298339, -1241.623046, 24.104740, 178.372100, -1, -1;
492, 218.338577, -1429.504272, 13.057800, 133.514282, -1, -1;
463, 2408.487060, -1223.334716, 24.362447, 180.404876, -1, -1;
549, 2468.008300, -1350.912841, 25.416814, 89.833755, -1, -1;
550, 912.416015, -1494.725952, 13.276140, 0.468029, -1, -1;
401, 2658.959228, -1436.933349, 30.260448, 270.466064, -1, -1;
578, 869.234191, -1245.768066, 15.683692, 268.091339, -1, -1;
463, 918.266906, -1262.011230, 14.180773, 94.119850, -1, -1;
560, 2759.502685, -1372.701538, 39.993370, 89.433120, -1, -1;
560, 893.829833, -1411.049072, 12.860066, 89.864212, -1, -1;
426, 840.441101, -1390.210449, 13.308848, 270.665283, -1, -1;
475, 2410.119140, -1431.653076, 23.803014, 90.149200, -1, -1;
402, 2749.063720, -1106.540893, 69.409851, 181.226287, -1, -1;
474, 2387.716064, -1542.898803, 23.762563, 0.729809, -1, -1;
492, 2708.371093, -1130.335815, 69.390800, 272.375030, -1, -1;
567, 2418.340820, -1538.580566, 23.868341, 180.724594, -1, -1;
412, 832.587158, -1450.717407, 13.449793, 359.999176, -1, -1;
466, 2390.614257, -1497.116821, 23.576690, 89.801467, -1, -1;
467, 2328.874023, -1254.223876, 22.239719, 83.154319, -1, -1;
412, 2346.146728, -1244.651855, 22.416269, 270.618835, -1, -1;
499, 867.122009, -1207.853149, 16.965673, 178.049438, -1, -1;
560, 2390.985107, -1487.610595, 23.533042, 269.620849, -1, -1;
533, 790.552856, -1513.489746, 13.173983, 164.829330, -1, -1;
411, 2223.339355, -1318.558471, 23.711456, 359.944061, -1, -1;
565, 2511.759033, -1468.917602, 23.642265, 90.782470, -1, -1;
411, 2403.895507, -1379.790161, 23.998815, 105.911010, -1, -1;
522, 2406.895019, -1384.414672, 23.849582, 119.109329, -1, -1;
461, 2338.417236, -1314.796997, 23.678918, 2.538456, -1, -1;
442, 2216.036376, -1353.289916, 23.852708, 179.883789, -1, -1;
468, 2162.251708, -1177.879638, 23.503726, 92.271209, -1, -1;
586, 781.964355, -1605.310302, 12.903118, 271.955261, -1, -1;
466, 2250.269531, -1412.548706, 23.703786, 89.466873, -1, -1;
442, 925.675292, -1121.574218, 23.850374, 359.066131, -1, -1;
461, 2148.481201, -1161.760498, 23.389747, 90.287567, -1, -1;
474, 2237.287597, -1455.394653, 23.628437, 270.812774, -1, -1;
442, 935.926940, -1121.302124, 23.842023, 0.164381, -1, -1;
405, 2145.766357, -1454.493286, 24.686567, 269.801696, -1, -1;
404, 781.900573, -1612.462890, 13.114379, 90.399398, -1, -1;
533, 2149.271972, -1138.575683, 25.190900, 89.537208, -1, -1;
451, 2137.199707, -1368.836059, 24.406314, 0.124236, -1, -1;
480, 1013.489807, -1015.841796, 31.873704, 179.434020, -1, -1;
429, 782.222595, -1623.078857, 13.062506, 270.229492, -1, -1;
535, 2161.917724, -1152.921020, 23.739940, 89.681327, -1, -1;
529, 2102.625976, -1284.517700, 24.444637, 359.376464, -1, -1;
492, 2148.554443, -1189.743408, 23.602045, 90.187545, -1, -1;
536, 2141.162109, -1315.490478, 24.242130, 359.639404, -1, -1;
536, 2228.032226, -1166.245117, 25.487339, 268.578369, -1, -1;
429, 1427.501342, -1053.552124, 22.844299, 179.172424, -1, -1;
462, 2205.497070, -1168.920288, 25.320739, 90.589706, -1, -1;
526, 2205.646484, -1157.355834, 25.503622, 270.976440, -1, -1;
480, 1645.065673, -1164.632202, 23.669317, 270.421203, -1, -1;
412, 2250.123535, -1104.215209, 41.522823, 260.695526, -1, -1;
536, 2146.958251, -1072.596923, 35.044334, 62.978427, -1, -1;
429, 1786.012451, -1175.807250, 23.334007, 255.306121, -1, -1;
536, 2272.241210, -1040.680175, 50.279106, 136.637115, -1, -1;
551, 912.240905, -1544.945800, 13.259892, 359.298065, -1, -1;
463, 1807.853393, -1289.443481, 13.166688, 16.891752, -1, -1;
419, 1293.891113, -1548.540161, 13.249053, 352.253906, -1, -1;
431, 1660.997436, -1295.313598, 14.582393, 90.117362, -1, -1;
517, 1322.916137, -1485.609130, 13.312319, 333.251708, -1, -1;
411, 1459.841918, -1353.924560, 13.211906, 181.205688, -1, -1;
426, 2596.434814, -1251.081298, 46.971473, 267.857910, -1, -1;
567, 2554.934082, -1368.898925, 31.977176, 269.565948, -1, -1;
589, 1531.989257, -1308.543212, 15.292054, 90.989166, -1, -1;
413, 2602.978515, -1365.934082, 35.300655, 176.862564, -1, -1;
498, -93.085098, -1195.290283, 2.378355, 346.988891, -1, -1;
496, 1559.118652, -1293.407104, 16.555471, 271.088684, -1, -1;
578, -80.402381, -1196.417602, 2.736123, 343.554046, -1, -1;
534, 1837.736450, -2149.572265, 13.275683, 179.484313, -1, -1;
555, 1613.269165, -1365.566162, 15.126715, 180.016403, -1, -1;
480, 2741.472412, -1276.500732, 57.865562, 359.585388, -1, -1;
560, 1062.036743, -1743.158325, 13.169000, 270.144439, -1, -1;
496, 888.082031, -1658.362548, 13.263041, 0.065610, -1, -1;
411, 878.833618, -1669.242187, 13.274378, 183.290634, -1, -1;
475, 2794.151123, -1944.298095, 13.348611, 90.185997, -1, -1;
506, 892.855102, -1679.044799, 13.251195, 181.521804, -1, -1;
562, 1062.344360, -1757.864257, 13.076887, 89.783279, -1, -1;
509, 1015.439697, -1846.083984, 12.853498, 173.269210, -1, -1;
481, 1018.593750, -1847.621459, 12.795969, 194.196731, -1, -1;
405, 1062.276000, -1775.630859, 13.219263, 269.905609, -1, -1;
471, 2494.713134, -951.895019, 81.731903, 91.745887, -1, -1;
471, 2476.400878, -965.427429, 79.737510, 180.759277, -1, -1;
559, 1098.687866, -1760.837646, 13.007885, 270.145721, -1, -1;
463, 2795.326171, -1589.070068, 10.467108, 269.809906, -1, -1;
492, 2730.890869, -1935.901000, 13.354884, 92.187065, -1, -1;
451, 1077.635375, -1766.717285, 13.070463, 90.431610, -1, -1;
480, 2803.035400, -1540.242675, 10.693040, 0.000000, -1, -1;
567, 1772.448974, -2131.421630, 13.423683, 179.474716, -1, -1;
536, 1747.758422, -2095.325683, 13.285788, 179.951477, -1, -1;
412, 2730.017578, -1954.263305, 13.383875, 90.832374, -1, -1;
429, 2821.992431, -1553.476318, 10.604234, 90.190231, -1, -1;
525, 2694.480468, -2062.610839, 13.400149, 269.939483, -1, -1;
560, 361.919525, -1532.041870, 32.963340, 139.705245, -1, -1;
436, 388.240661, -1483.404174, 31.521312, 307.377838, -1, -1;
455, 2792.593017, -2456.435058, 14.069554, 271.990844, -1, -1;
482, 457.192565, -1545.028442, 28.539541, 179.286102, -1, -1;
456, 2784.732666, -2418.126953, 13.808072, 91.073516, -1, -1;
402, 386.605438, -1596.804809, 29.551048, 88.465881, -1, -1;
499, 2757.956542, -2521.903320, 13.631751, 180.636993, -1, -1;
602, 259.674133, -1580.206787, 32.876289, 76.520690, -1, -1;
489, 339.216064, -1620.474975, 33.159278, 182.532806, -1, -1;
516, 2218.989746, -2586.321289, 13.370812, 359.510223, -1, -1;
489, 2231.336669, -2527.563720, 13.690133, 179.573410, -1, -1;
562, 1210.981323, -1473.459960, 13.206605, 90.009994, -1, -1;
558, 2222.064208, -2436.845458, 13.174942, 338.797302, -1, -1;
499, 2454.281005, -2562.547851, 13.641627, 358.790405, -1, -1;
530, 2409.539306, -2463.181152, 13.409608, 312.497070, -1, -1;
493, 2321.404785, -2384.101562, -0.147000, 230.103317, -1, -1;
451, 1024.389404, -1506.001953, 13.245000, 267.931915, -1, -1;
526, 2280.677246, -2352.912597, 13.313533, 222.519607, -1, -1;
521, 2367.628906, -2316.905761, 13.120449, 45.658939, -1, -1;
492, 1023.038635, -1542.675903, 13.308272, 268.772888, -1, -1;
500, 2369.504882, -2252.949462, 13.648920, 223.628204, -1, -1;
467, 1183.251464, -1681.621337, 13.351592, 179.933547, -1, -1;
515, 2508.890380, -2553.380859, 14.665117, 270.143188, -1, -1;
409, 1284.802490, -1687.268432, 13.336774, 179.300445, -1, -1;
489, 1387.461181, -2261.286132, 13.689410, 180.516250, -1, -1;
560, 1401.353637, -2347.906250, 13.255691, 0.000000, -1, -1;
